Time Step,Tokens type 1,Tokens type 2,SF,AF,SI,AI,SS,AS,R,S,IN,V,A,C,AL
1,72.11950194503562,39.72032866618636,10515.697766390082,111.83983061122198,1.0005291569579902,0.0005291569579901623,98.999470843042,1.0005291569579902,1.0523588328003566,0.010010585939230666,0.22997328083786348,0.22995193368364752,0.10207684688391996,1.9285714285714277,0
2,71.49003478892621,45.92369359872866,11310.123868613648,117.41372838765487,1.0002774817017124,0.00027748170171237874,98.99972251829828,1.0002774817017124,1.0274630679707009,0.010005550403995193,0.16655471382602,0.16650837914515826,0.07781606416723132,5.383083817806271,0
3,73.31501531288052,50.730391420682516,12103.49219026774,124.04540673356303,1.000146241327356,0.0001462413273560781,98.99985375867264,1.000146241327356,1.0144757744517923,0.01000292504041238,0.12092143894173102,0.12088368568863306,0.05843041306933992,6.345837103170668,0
4,76.52430432839074,54.74936899226447,12896.263923680643,131.2736733206552,1.0000774098108218,7.740981082182685e-05,98.99992259018917,1.0000774098108218,1.0076629780816908,0.010001548256139225,0.0879794402157917,0.08795435914479288,0.0434758380670081,6.665018459329346,0
5,80.5143433331385,58.32407234263672,13688.69918132553,138.83841567577522,1.0000411317173608,4.113171736075394e-05,98.99995886828263,1.0000411317173608,1.0040718725356008,0.010000822651265397,0.06413269494740216,0.06411740683183176,0.03217526206491495,6.7903411358838595,0
6,84.94472533181624,61.648205032246665,14480.94466663724,146.5929303640629,1.0000219291214323,2.192912143228476e-05,98.99997807087857,1.0000219291214323,1.0021709354150967,0.010000438587237509,0.04682802639068099,0.04681911663757532,0.023738887059637812,6.838212214857878,0
7,89.62346077907048,64.83101586918667,15273.083120353052,154.45447664825716,1.0000117265568997,1.1726556899738227e-05,98.9999882734431,1.0000117265568997,1.0011609155195242,0.010000234532513114,0.03424385987182816,0.034238800186214835,0.017485417288152796,6.855652964502855,0
8,94.44226757132188,67.93412118122085,16065.161208248763,162.3763887525427,1.0000062876918083,6.2876918083265565e-06,98.9999937123082,1.0000062876918083,1.000622477575084,0.010000125754231518,0.0250751914718649,0.025072363160572042,0.012869067814158171,6.862066222700811,0
9,99.34007460215159,70.99227257720815,16857.205249821942,170.33234717935974,1.0000033796355032,3.379635503231171e-06,98.9999966203645,1.0000033796355032,1.000334582784047,0.010000067592824284,0.018383753918429276,0.018382188448073933,0.009469078649007302,6.864412616412015,0
10,104.28243776753956,74.02506996454498,17649.230089269207,178.30750773208456,1.00000182057585,1.8205758500755564e-06,98.99999817942415,1.00000182057585,1.0001802366810155,0.010000036411550145,0.013492859354433236,0.013491998232073588,0.006967916735918878,6.8652280022322145,0
11,109.24993059281837,77.04356769100295,18441.244098717478,186.29349828382132,1.0000009827055978,9.827055977851273e-07,98.9999990172944,1.0000009827055978,1.0000972877585883,0.010000019654121613,0.009913145979333626,0.009912674124734622,0.005128873300555395,6.8654765219057445,0
12,114.23159654627568,80.05400040872527,19233.252000046316,194.28559695500095,1.0000005314226106,5.314226105834763e-07,98.99999946857739,1.0000005314226106,1.0000526108104888,0.010000010628455036,0.007289871934222407,0.0072896139769573765,0.003776751964215901,6.865528247088705,0
13,119.22125614402562,83.05988446152065,20025.256456395764,202.28114060554628,1.0000002878682501,2.8786825012616646e-07,98.99999971213175,1.0000002878682501,1.0000284989485524,0.01000000575736583,0.005365334726352689,0.005365193883699604,0.002782423769547626,6.865521024845446,0
14,124.21542415715655,86.06320306729721,20817.25896977685,210.27862722445377,1.0000001561807175,1.5618071746992257e-07,98.99999984381928,1.0000001561807175,1.0000154618886103,0.010000003123614595,0.0039519703070431825,0.00395189345211433,0.002050937556866108,6.865502446131277,0
15,129.21213491656246,89.06507476095518,21609.260387323797,218.27720967751765,1.0000000848574857,8.485748570485896e-08,98.99999991514251,1.0000000848574857,1.0000084008903722,0.010000001697149785,0.0029130306985005613,0.002912988764547375,0.001512559121209791,6.865486456758395,0
16,134.2102797848674,92.06613039617832,22401.261186820273,226.27641018104572,1.000000046167536,4.616753601638379e-08,98.99999995383246,1.000000046167536,1.000004570585854,0.010000000923350742,0.002148663163107296,0.002148640277899183,0.0011161002524397645,6.865475493750863,0
17,139.20923349059137,95.06672577444417,23193.26163773628,234.27595926503554,1.0000000251493313,2.5149331284168852e-08,98.99999997485067,1.0000000251493313,1.0000024897837425,0.010000000502986632,0.0015858540491381925,0.0015858415543079651,0.0008239885185451223,6.865468709269822,0
18,144.20864338061963,98.06706156778607,23985.261892052906,242.2757049484057,1.0000000137158558,1.3715855784468545e-08,98.99999998628414,1.0000000137158558,1.000001357869702,0.010000000274317116,0.0011711471127208507,0.0011711402869485354,0.0006086391995748563,6.865464749616983,0
19,149.20831055859566,101.06725095523089,24777.26203548749,250.27556151382655,1.0000000074884712,7.488471176486655e-09,98.99999999251153,1.0000000074884712,1.000000741358644,0.010000000149769425,0.0008653595276189807,0.0008653557963533842,0.0004497919769495784,6.865462524380468,0
20,154.20812284697405,104.06735776974976,25569.26211638457,258.2754806167238,1.0000000040926764,4.092676419986674e-09,98.99999999590733,1.0000000040926764,1.0000004051749436,0.010000000081853528,0.000639740291308643,0.0006397382502076887,0.0003325584298806517,6.865461306245127,0
21,159.20801697761945,107.06741801313841,26361.26216201055,266.27543499075784,1.0000000022389197,2.238919716290866e-09,98.99999999776108,1.0000000022389197,1.0000002216530335,0.010000000044778393,0.0004731722425584688,0.00047317112521483295,0.00024599130888642407,6.865460652044732,0
22,164.20795726730344,110.06745199040958,27153.262187743585,274.275409257713,1.000000001225919,1.2259189219321343e-09,98.99999999877409,1.000000001225919,1.000000121365981,0.010000000024518377,0.0003501312497377601,0.0003501306376385571,0.000182036357602251,6.865460305731435,0
23,169.2079235906852,113.06747115359049,27945.262202257003,282.2753947442757,1.0000000006718228,6.718228195978782e-10,98.99999999932818,1.0000000006718228,1.0000000665104523,0.010000000013436457,0.00025919545118433933,0.00025919511562610964,0.00013476415976958035,6.865460124432655,0
