Time Step,Tokens type 1,Tokens type 2,SF,AF,SI,AI,SS,AS,R,S,IN,V,A,C,AL
1,48.87537382346629,67.24785353191655,10511.41436964592,116.12322735538284,1.0009368721505079,0.0009368721505078614,98.9990631278495,1.0009368721505079,1.092663529020575,0.010018746220304423,0.30594039331739636,0.3060446416015883,0.12699051404181794,54.0,0
2,58.38034652836111,61.44921762300048,11307.708032849941,119.82956415136158,1.0004911860268424,0.000491186026842394,98.99950881397315,1.0004911860268424,1.0486035432760774,0.010009826133173978,0.22157276041440965,0.2215447074069954,0.09904492780653243,12.086774039387034,0
3,65.9211511339218,59.486786970371824,12102.129658897009,125.40793810429362,1.0002588438748032,0.00025884387480323845,98.9997411561252,1.0002588438748032,1.025618912306995,0.01000517754749758,0.16086543817421015,0.16081927401555562,0.07548596571425972,7.545817835650304,0
4,72.35416493145803,59.68797608228924,12895.49545598755,132.04214101374725,1.0001370063717028,0.00013700637170277474,98.9998629936283,1.0001370063717028,1.013561772749295,0.010002740315141513,0.11704170347711412,0.1170052719827619,0.05671002098485099,6.976176301902105,0
5,78.16238471326847,61.109446741410686,13688.265765546625,139.27183145467916,1.000072796328018,7.279632801804325e-05,98.99992720367199,1.000072796328018,1.0072063118807375,0.010001455979553413,0.08531765883942916,0.0852936851554742,0.042233757968290105,6.888457592141314,0
6,83.61822067020952,63.219156193155186,14480.700220137938,146.8373768633647,1.0000388103396112,3.881033961117275e-05,98.99996118966038,1.0000388103396112,1.0038420745092933,0.010000776221854649,0.06229673621239521,0.0622821684217012,0.03128939328022434,6.870292662414809,0
7,88.8753121499243,65.7170323239391,15272.945252527446,154.5923444738634,1.0000207535939276,2.0753593927613778e-05,98.99997924640607,1.0000207535939276,1.0020545631592688,0.01000041507618567,0.0455556398538002,0.045547154892600084,0.023111041916467213,6.865020617129012,0
8,94.02031174448342,68.43383446170122,16065.08345079512,162.45414620618465,1.0000111278747301,1.1127874730121334e-05,98.99998887212527,1.0000111278747301,1.001101647339302,0.0100002225587329,0.0333582836817233,0.033353462595009375,0.01704171386172373,6.864011825814609,0
9,99.1020915158147,71.27411086739909,16857.161394618088,170.3762023832138,1.0000059812213242,5.981221324224961e-06,98.99999401877868,1.0000059812213242,1.000592137369402,0.010000119624784233,0.02445646243721771,0.024453764576592985,0.012555765482845626,6.864270550962653,0
10,104.14821530684554,74.18402676021267,17649.205354934234,178.33224206705822,1.0000032220202497,3.22202024971574e-06,98.99999677797975,1.0000032220202497,1.0003189789769669,0.01000006444050881,0.017949957850464996,0.017948462591599323,0.009247781368335982,6.864701807281171,0
11,109.17422912498697,77.13321932375953,18441.23014855255,186.3074484487465,1.000001739172413,1.7391724129733888e-06,98.99999826082758,1.000001739172413,1.0001721777694261,0.010000034783478507,0.01318775715676463,0.013186933475850537,0.006811448376418596,6.865026207378132,0
12,114.18890091841877,80.10456392959998,19233.244132153297,194.29346484801874,1.0000009405006187,9.405006187179765e-07,98.99999905949939,1.0000009405006187,1.00009310947368,0.01000001881002122,0.009697936554635706,0.009697484560045044,0.0050180879023064145,6.865225813475924,0
13,119.19717580991431,83.08840228729397,20025.252018904102,202.2855780972083,1.0000005094631113,5.094631112534387e-07,98.9999994905369,1.0000005094631113,1.0000504368223087,0.010000010189264821,0.007137666647447954,0.007137419194325201,0.0036981862217537963,6.865337984493335,0
14,124.20184284871777,86.07928712103336,20817.25646703155,210.28112996975113,1.0000002764052864,2.764052864367983e-07,98.99999972359471,1.0000002764052864,1.0000273641158008,0.010000005528106492,0.0052574253207909385,0.00525729002681663,0.0027266127936506337,6.86539791258674,0
15,129.20447505860298,89.07414616726238,21609.25897577545,218.27862122586538,1.0000001501789513,1.5017895127478198e-07,98.99999984982105,1.0000001501789513,1.00001486771395,0.01000000300357925,0.003875292617610546,0.0038752186930501864,0.002011222703636562,6.865428925308059,0
16,134.20595962497825,92.07124666933558,22401.260390707004,226.27720629431383,1.000000081706309,8.17063090519099e-08,98.9999999182937,1.000000081706309,1.0000080889239176,0.010000001634126248,0.002858431429577934,0.0028583910439028415,0.0014842500133547842,6.8654446278775065,0
17,139.20679692041386,95.06961135250486,23193.261188728397,234.27640827291873,1.0000000445087431,4.4508743135551754e-08,98.99999995549126,1.0000000445087431,1.000004406365378,0.01000000089017488,0.0021097094860317526,0.0021096874196158133,0.0010958876950522755,6.865452453343304,0
18,144.2072691550395,98.0686890338123,23985.26163881246,242.2759581888518,1.000000024274025,2.4274025012260836e-08,98.99999997572597,1.000000024274025,1.0000024031284087,0.010000000485480505,0.001558012337018952,0.0015580002757031863,0.0008095336743555892,6.865456306454953,0
19,149.20753549536846,101.0681688460697,24777.261892659877,250.27570434143814,1.0000000132529343,1.3252934305540975e-08,98.99999998674707,1.0000000132529343,1.0000013120404823,0.010000000265058689,0.0011512138867256906,0.0011512072907948756,0.0005982859924752493,6.86545818575093,0
20,154.2076857113139,104.06787546018285,25569.262035829797,258.27556117149675,1.0000000072431299,7.2431298736574945e-09,98.99999999275687,1.0000000072431299,1.000000717069845,0.0100000001448626,0.0008510657918865359,0.0008510621826607334,0.0004423656267467946,6.865459095361437,0
21,159.20777043310713,107.06770999054267,26361.262116577658,266.2754804236498,1.0000000039623913,3.962391303957702e-09,98.99999999603762,1.0000000039623913,1.000000392276741,0.010000000079247827,0.000629475280551759,0.0006294733043477052,0.0003272240170046592,6.865459532858548,0
