Time Step,Tokens type 1,Tokens type 2,SF,AF,SI,AI,SS,AS,R,S,IN,V,A,C,AL
1,50.82130750712122,45.897965594282496,10530.818323899899,96.71927310140372,0.999092558377261,-0.0009074416227390358,99.00090744162274,0.999092558377261,0.9100816837260054,0.009981859402048205,0.0,0.0,0.0,21.183279742765258,0
2,59.47785312594249,49.40788082617488,11318.651863049185,108.88573395211736,0.9995238265048605,-0.00047617349513950913,99.00047617349514,0.9995238265048605,0.9528363659086979,0.009990478797509184,0.0,0.0,0.0,5.832839235262987,0
3,66.54014485495769,52.69547301696218,12108.301979129383,119.23561787191987,0.9997489525696227,-0.0002510474303772936,99.00025104743038,0.9997489525696227,0.975140063369434,0.009994979681640578,0.0,0.0,0.0,5.708116571151404,0
4,72.70327739012227,55.857675012566204,12898.97664459861,128.56095240268849,0.999867088404409,-0.00013291159559103427,99.00013291159559,0.999867088404409,0.9868400029202822,0.009997341944743101,0.0,0.0,0.0,6.183888988734601,0
5,78.35928413995508,58.9491569380869,13690.229155923264,137.308441078042,0.9999293704377802,-7.062956221981498e-05,99.00007062956222,0.9999293704377802,0.9930071794403889,0.009998587458640955,0.0,0.0,0.0,6.551041657988672,0
6,83.72927194686079,62.00075274408056,14481.807572310361,145.73002469094135,0.999962342319745,-3.7657680254987724e-05,99.00003765768025,0.999962342319745,0.9962717492574861,0.009999246860575909,0.0,0.0,0.0,6.734519680600753,0
7,88.93794506995562,65.029852778661,15273.569799152694,153.9677978486166,0.9999798620672545,-2.01379327454676e-05,99.00002013793275,0.9999798620672545,0.9980063045093062,0.009999597245400454,0.0,0.0,0.0,6.812797254182007,0
8,94.05563671138108,68.04626519816438,16065.435695091759,162.10190190954546,0.9999892020320047,-1.079796799530186e-05,99.000010797968,0.9999892020320047,0.9989309896253167,0.009999784041806056,0.0,0.0,0.0,6.844516685996406,0
9,99.12201479714498,71.0555218027643,16857.360060401392,170.17753659990927,0.9999941960443538,-5.803955646199732e-06,99.00000580395564,0.9999941960443538,0.9994254050560959,0.009999883921223933,0.0,0.0,0.0,6.8571727354788905,0
10,104.15945203751582,74.06074252775866,17649.31740243602,178.22019456527448,0.9999968734538859,-3.1265461141183337e-06,99.00000312654612,0.9999968734538859,0.9996904709669621,0.00999993746917547,0.0,0.0,0.0,6.862208928687571,0
11,109.180566641085,77.06368701665548,18441.293343343557,186.24425365774047,0.9999983123573984,-1.6876426015555168e-06,99.0000016876426,0.9999983123573984,0.9998329231004879,0.009999966247176452,0.0,0.0,0.0,6.864207256175659,0
12,114.19247527749806,80.06534770839329,19233.279774015424,194.25782298589135,0.9999990873639687,-9.126360313027604e-07,99.00000091263603,0.9999990873639687,0.9999096489504438,0.009999981747287704,0.0,0.0,0.0,6.864993032857083,0
13,119.19919174843503,83.06628433853342,20025.272120914342,202.26547608696845,0.999999505630536,-4.943694640324736e-07,99.00000049436946,0.999999505630536,0.9999510573988695,0.009999990112613162,0.0,0.0,0.0,6.865296128768654,0
14,124.20297983804346,86.06681259793241,20817.267804565327,210.2697924359759,0.9999997317835323,-2.6821646770258667e-07,99.00000026821647,0.9999997317835323,0.9999734465625785,0.009999994635671364,0.0,0.0,0.0,6.865409005234774,0
15,129.2051163205827,89.06711053623344,21609.265370144498,218.27222685681613,0.9999998542702334,-1.4572976658744352e-07,99.00000014572977,0.9999998542702334,0.9999855727510122,0.009999997085404881,0.0,0.0,0.0,6.865448449994759,0
16,134.20632129673479,92.06727857343526,22401.26399713115,226.27359987017005,0.9999999207143022,-7.928569778492545e-08,99.0000000792857,0.9999999207143022,0.9999921507153151,0.009999998414286108,0.0,0.0,0.0,6.865460578139402,0
17,139.20700090328458,95.06737334641707,23193.263222751615,234.27437424970165,0.9999999568098586,-4.319014135223398e-08,99.00000004319014,0.9999999568098586,0.9999957241758448,0.009999999136197191,0.0,0.0,0.0,6.865463201232988,0
18,144.2073842013786,98.06742679837879,23985.262786001556,242.2748109997574,0.9999999764451087,-2.3554891259713884e-08,99.00000002355489,0.9999999764451087,0.9999976680657146,0.009999999528902181,0.0,0.0,0.0,6.865462936091587,0
19,149.2076003815037,101.06745694528519,24777.262539674528,250.2750573267889,0.9999999871396921,-1.2860307929685177e-08,99.00000001286031,0.9999999871396921,0.9999987268295051,0.009999999742793843,0.0,0.0,0.0,6.865462074502672,0
20,154.20772230709417,104.06747394814039,25569.262400746058,258.27519625523456,0.9999999929714525,-7.028547521770179e-09,99.00000000702855,0.9999999929714525,0.9999993041737808,0.00999999985942905,0.0,0.0,0.0,6.865461304165505,0
21,159.2077910731272,107.06748353775072,26361.26232239043,266.2752746108779,0.999999996154997,-3.845002982671986e-09,99.000000003845,0.999999996154997,0.9999996193446921,0.009999999923099943,0.0,0.0,0.0,6.865460759926461,0
22,164.20782985716983,110.06748894629094,27153.262278197835,274.2753188034608,0.9999999978946709,-2.1053291332506774e-09,99.00000000210532,0.9999999978946709,0.9999997915724224,0.009999999957893418,0.0,0.0,0.0,6.865460412936426,0
23,169.20785173136983,113.06749199670757,27945.262253273202,282.2753437280774,0.9999999988462468,-1.153753204086172e-09,99.00000000115375,0.9999999988462468,0.9999998857784343,0.009999999976924934,0.0,0.0,0.0,6.865460204071589,0
24,174.20786406841864,116.06749371714254,28737.26223921572,290.2753577855612,0.9999999993672171,-6.327829371599591e-10,99.00000000063278,0.9999999993672171,0.9999999373544809,0.009999999987344342,0.0,0.0,0.0,6.865460082881986,0
25,179.20787102651423,119.06749468746787,29529.262231287314,298.27536571398207,0.9999999996526824,-3.47317619109333e-10,99.00000000034731,0.9999999996526824,0.9999999656155629,0.009999999993053647,0.0,0.0,0.0,6.865460014330758,0
26,184.20787495088013,122.06749523473134,30321.26222681567,306.27537018561145,0.9999999998092295,-1.9077051049976035e-10,99.00000000019077,0.9999999998092295,0.9999999811137237,0.00999999999618459,0.0,0.0,0.0,6.86545997627127,0
27,189.20787716422245,125.06749554338793,31113.262224293667,314.27537270761036,0.9999999998951442,-1.0485579071684015e-10,99.00000000010486,0.9999999998951442,0.999999989619287,0.009999999997902883,0.0,0.0,0.0,6.865459955439968,0
28,194.20787841254747,128.06749571747025,31905.262222871235,322.2753741300177,0.9999999999423294,-5.767064603645622e-11,99.00000000005767,0.9999999999423294,0.999999994290613,0.009999999998846588,0.0,0.0,0.0,6.865459944165925,0
29,199.20787911660278,131.06749581565265,32697.26222206902,330.27537493225543,0.9999999999682616,-3.17383896941692e-11,99.00000000003173,0.9999999999682616,0.9999999968579029,0.009999999999365234,0.0,0.0,0.0,6.865459938119726,0
30,204.20787951369,134.06749587102755,33489.26222161653,338.27537538471756,0.999999999982523,-1.7477019831346752e-11,99.00000000001748,0.999999999982523,0.9999999982697677,0.00999999999965046,0.0,0.0,0.0,6.865459934901555,0
31,205.53711657702488,182.48502813187696,38414.19234338894,388.0221447089018,0.9999999999955204,-4.479638882060044e-12,99.00000000000448,0.9999999999955204,0.9999999995565289,0.009999999999910409,0.0,0.0,0.0,6.8654599331994675,0
32,189.82558896235045,178.74371181538834,36488.360784223354,368.5693007777388,0.9999999999980193,-1.9807488982337418e-12,99.00000000000198,0.9999999999980193,0.999999999803912,0.009999999999960386,0.0,0.0,0.0,6.865459932304097,0
