Time Step,Tokens type 1,Tokens type 2,SF,AF,SI,AI,SS,AS,R,S,IN,V,A,C,AL
1,76.09539293350257,41.181420059117364,10510.260784008682,117.27681299261994,1.001046733021063,0.001046733021063062,98.99895326697893,1.001046733021063,1.1035182131532626,0.010020945616921434,0.32336334311414106,0.3235162025035154,0.13207991408169953,27.4909090909091,0
2,73.73243730642156,46.74774914434175,11307.05741055054,120.48018645076331,1.0005487555475714,0.000548755547571389,98.99945124445243,1.0005487555475714,1.054297003427742,0.01001097812227794,0.23419107158001995,0.23417355433328346,0.10357817979604965,13.28842078133269,0
3,74.57973033274789,51.195158748408296,12101.762707920147,125.77488908115618,1.0002891738332345,0.00028917383323445733,98.99971082616676,1.0002891738332345,1.0286199333543768,0.010005784312879747,0.17002653790005567,0.16998025621325352,0.07922566697198401,8.933259491225389,0
4,77.23760359959593,55.01149776510181,12895.2884956366,132.24910136469774,1.0001530578703497,0.0001530578703496932,98.99984694212965,1.0001530578703497,1.0151504102750704,0.01000306139167411,0.12370709244950795,0.12366843152680218,0.05965879661766001,7.607820355615013,0
5,80.91664412209823,58.471912970516975,13688.149039908689,139.3885570926152,1.0000813244449163,8.132444491626423e-05,98.99991867555508,1.0000813244449163,1.0080504653470883,0.01000162655503498,0.0901764003432895,0.09015040811212183,0.04449729269744718,7.148271918178121,0
6,85.17162297678954,61.731587146371126,14480.634386878142,146.90321012316065,1.0000433568127178,4.335681271783187e-05,98.99995664318729,1.0000433568127178,1.0042921383656285,0.010000867155052488,0.06584446293054717,0.06582849619847231,0.03299920556814147,6.9743233957342445,0
7,89.75143105083542,64.87804338155287,15272.908122568922,154.6294744323883,1.0000231847438308,2.318474383078417e-05,98.99997681525618,1.0000231847438308,1.0022952364247941,0.010000463700251937,0.04814998059283091,0.04814062199097746,0.02439011578466856,6.907051900510071,0
8,94.5144428045973,67.96064469819538,16065.062509498512,162.4750875027927,1.000012431419589,1.2431419589065129e-05,98.99998756858041,1.000012431419589,1.0012306952400254,0.010000248629937184,0.03525799916443538,0.03525266057272658,0.017992956270840663,6.8810019879803095,0
9,99.38078143371894,71.0072318407818,16857.1495837268,170.38801327450074,1.000006681871329,6.681871328906297e-06,98.99999331812867,1.000006681871329,1.0006615008414814,0.01000013363787305,0.025849229547126096,0.02584623427595023,0.013260700075634794,6.871020382919008,0
10,104.30539642054353,74.03350698920052,17649.19869359155,178.33890340974403,1.0000035994517844,3.5994517844084584e-06,98.99999640054821,1.0000035994517844,1.0003563444440122,0.010000071989165247,0.018972187086369205,0.018970524034045422,0.009769092675107652,6.86729251510892,0
11,109.26287927311262,77.04832617290867,18441.226391555276,186.3112054460213,1.0000019429009355,1.9429009354698934e-06,98.99999805709906,1.0000019429009355,1.000192346818906,0.010000038858056459,0.01393878459770859,0.013937867350122257,0.0071965119550576745,6.865965314563765,0
12,114.23889960196163,80.0566841925201,19233.242013206833,194.29558379448173,1.000001050671772,1.0506717720293324e-06,98.99999894932823,1.000001050671772,1.0001040163961474,0.01000002101344648,0.010250222768892975,0.010249718988553091,0.005302342791606592,6.865533275917521,0
