Time Step,Tokens type 1,Tokens type 2,SF,AF,SI,AI,SS,AS,R,S,IN,V,A,C,AL
1,52.82035273868918,30.591474699014995,10544.1257695636,83.41182743770418,0.9978316316561485,-0.002168368343851479,99.00216836834385,0.9978316316561485,0.7848650421264083,0.009956679651335716,0.0,0.0,0.0,8.262447578504318,0
2,60.605314636546815,40.77501996124401,11326.157262403513,101.38033459779084,0.9988614813415112,-0.0011385186584887963,99.0011385186585,0.9988614813415112,0.8871581802924369,0.009977242589077583,0.0,0.0,0.0,6.40692884525165,0
3,67.17603314693854,47.82653948914117,12112.535024365223,115.0025726360797,0.9993995638964671,-0.0006004361035328865,99.00060043610354,0.9993995638964671,0.9405211124787963,0.009987994883164488,0.0,0.0,0.0,6.410558617715216,0
4,73.06191838679946,53.11159650287516,12901.364082111622,126.17351488967462,0.999682059892719,-0.00031794010728103395,99.00031794010728,0.999682059892719,0.9685139186911076,0.009993642208713497,0.0,0.0,0.0,6.622289561938402,0
5,78.56155766208101,57.40036865862115,13691.575670680602,135.96192632070216,0.9998310311606966,-0.00016896883930339612,99.0001689688393,0.9998310311606966,0.9832692579348866,0.009996620908718617,0.0,0.0,0.0,6.752440259492795,0
6,83.84335421333982,61.12723615446188,14482.5670066335,144.97059036780172,0.9999099064688177,-9.009353118227814e-05,99.00009009353118,0.9999099064688177,0.9910799367729617,0.009998198210544798,0.0,0.0,0.0,6.8159801182217254,0
7,89.00228746824979,64.53718942211606,15273.998120110944,153.53947689036585,0.9999518201407477,-4.817985925231749e-05,99.00004817985925,0.9999518201407477,0.995229964114362,0.009999036426027941,0.0,0.0,0.0,6.844745622108646,0
8,94.091925824019,67.76840306507302,16065.677268112213,161.86032888909202,0.99997416560323,-2.5834396769952583e-05,99.00002583439677,0.99997416560323,0.9974423286438867,0.009999483318738761,0.0,0.0,0.0,6.857130623389159,0
9,99.14248185667277,70.89880755970077,16857.496307584926,170.04128941637356,0.9999861138006874,-1.3886199312640457e-05,99.00001388619931,0.9999861138006874,0.9986252471779558,0.009999722277942012,0.0,0.0,0.0,6.862250666919076,0
10,104.17099545908951,73.97235569467082,17649.394245847532,178.14335115376034,0.9999925195837085,-7.480416291505421e-06,99.00000748041629,0.9999925195837085,0.9992594332473891,0.009999850392233734,0.0,0.0,0.0,6.864290486395513,0
11,109.18707713085254,77.01383684279394,18441.33668302765,186.2009139736465,0.999995962223474,-4.037776526022441e-06,99.00000403777652,0.999995962223474,0.9996002585098609,0.009999919244632517,0.0,0.0,0.0,6.865070458687333,0
12,114.19614719372694,80.03723221033539,19233.304217597255,194.23337940406233,0.9999978164664024,-2.183533597599485e-06,99.0000021835336,0.9999978164664024,0.9997838297018286,0.009999956329375725,0.0,0.0,0.0,6.8653523557158005,0
13,119.20126270918811,83.05042719762875,20025.285907094494,202.25168990681686,0.9999988171922585,-1.1828077415287908e-06,99.00000118280774,0.9999988171922585,0.999882901895089,0.00999997634385916,0.0,0.0,0.0,6.8654450678510495,0
