Time Step,Tokens type 1,Tokens type 2,SF,AF,SI,AI,SS,AS,R,S,IN,V,A,C,AL
1,75.4460252015051,34.159121491814204,10517.932450307984,109.6051466933193,1.0003165803487555,0.0003165803487554797,98.99968341965125,1.0003165803487555,1.0313315355783432,0.010006332609206284,0.1778988918899973,0.1778532017217449,0.08238722962886307,13.175999999999988,0
2,73.36619390557499,42.78717275238277,11311.384230343345,116.15336665795776,1.0001660266020234,0.0001660266020233614,98.99983397339798,1.0001660266020234,1.016433905134887,0.010003320807688796,0.1288406154000041,0.12880038190523635,0.06190741386397188,8.800535680065025,0
3,74.37316905467043,48.96139366334343,12104.20303428329,123.33456271801386,1.0000875056990532,8.750569905324745e-05,98.99991249430094,1.0000875056990532,1.0086623062051396,0.01000175019055354,0.09354038832283883,0.09351300898181591,0.04605478248079643,7.0388165480694065,0
4,77.12110303876025,53.75165425712523,12896.664839705412,130.8727572958855,1.0000463206056214,4.6320605621374966e-05,98.99995367939438,1.0000463206056214,1.0045855275521143,0.010000926433568412,0.06805766681443808,0.06804081363823711,0.034061632241666646,6.798067875926829,0
5,80.85093780578691,57.76136123201819,13688.9252979635,138.6122990378051,1.0000246128209818,2.4612820981761985e-05,98.99997538717902,1.0000246128209818,1.0024366093053698,0.010000492262477543,0.04961069965815354,0.04960083652264524,0.02510842410328084,6.7910276379133885,0
6,85.13456461438994,61.330835965857815,14481.072196421055,146.46540058024777,1.0000131222749018,1.3122274901800068e-05,98.99998687772509,1.0000131222749018,1.0012990881682895,0.010000262447219976,0.036224443004635724,0.03621883310155338,0.018476048359756636,6.816058388559964,0
7,89.73053013444205,64.65201971574338,15273.155047151125,154.38254985018543,1.0000070171408488,7.01714084883065e-06,98.99999298285915,1.0000070171408488,1.0006946920692847,0.010000140343309379,0.026489793522997646,0.026486656955038157,0.01358453598054842,6.837042640467,0
8,94.50265468775143,67.83316735067883,16065.201774962874,162.33582203843025,1.0000037625464817,3.7625464817114818e-06,98.99999623745352,1.0000037625464817,1.000372490700181,0.010000075251071203,0.01939724806514759,0.019395512858677577,0.009985688997196327,6.85010400062872,0
9,99.37413293581787,70.93533461678246,16857.2281294487,170.30946755260032,1.0000020223717878,2.022371787813171e-06,98.99999797762821,1.0000020223717878,1.0002002144020714,0.010000040447476655,0.01422099749607528,0.014220043872326116,0.007341126135297942,6.857421114078368,0
10,104.30164666772734,73.9929569548649,17649.242993378703,178.29460362259223,1.0000010894321407,1.0894321407217689e-06,98.99999891056785,1.0000010894321407,1.0001078536644483,0.010000021788654683,0.010437580916384182,0.010437058959567036,0.005398735923998217,6.861321190231181,0
